years_experience_capped,experience_level_encoded,company_size_encoded,remote_category,skills_count,benefits_score_normalized,job_desc_log,location_salary_premium,country_grouped_Austria,country_grouped_Canada,country_grouped_China,country_grouped_Denmark,country_grouped_France,country_grouped_Germany,country_grouped_India,country_grouped_Israel,country_grouped_Other,country_grouped_Singapore,country_grouped_Sweden,job_category_Data Analyst,job_category_Data Engineer,job_category_Data Scientist,job_category_ML Engineer,job_category_Management,job_category_Other
8,3,3,2,4,0.2800000000000001,7.501082124259871,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
11,4,2,0,4,0.21999999999999992,6.541029999189903,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7,3,3,2,5,0.36,7.190676034332207,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5,3,3,3,4,0.6199999999999999,6.555356891810665,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7,3,2,0,3,0.9600000000000002,7.309212365692763,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
8,3,3,0,5,0.08000000000000007,7.7501841622578365,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
7,3,2,2,4,0.9199999999999999,6.715383386334681,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,1,3,5,0.1,6.3080984415095305,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3,2,1,2,3,0.18000000000000008,7.562161631225652,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,1,3,3,0.3,6.980075940561763,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,3,2,5,0.9600000000000002,7.4127640174265625,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
4,2,3,2,5,0.14000000000000004,7.502186486602924,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,1,1,2,3,0.44000000000000006,7.642044402873258,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
14,4,1,3,5,0.38000000000000006,6.8885724595653635,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,1,2,3,5,0.41999999999999993,7.794411205726601,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
9,3,1,3,5,0.6199999999999999,7.605890001053122,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1,1,0,5,0.6600000000000001,6.96979066990159,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2,2,3,0,4,0.82,7.106606137727303,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,3,2,4,0.5,7.755767170102998,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6,3,3,2,5,0.54,7.02108396428914,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
8,3,1,3,5,0.9199999999999999,7.579678823090456,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9,3,1,3,5,0.6,7.140453043101158,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9,3,3,2,4,0.9,7.485491608030754,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
4,2,2,3,4,0.15999999999999998,7.674152921281675,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,2,2,5,0.6600000000000001,7.321188556739478,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
4,2,1,2,5,0.9600000000000002,7.074963197966044,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,2,2,3,0.6,7.596894438144544,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2,2,3,3,4,0.36,7.669961995473577,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,1,3,3,5,0.8399999999999999,7.57198844937744,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1,2,0,5,0.8600000000000001,7.444248649496705,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,2,3,4,0.9600000000000002,7.135687347028144,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,1,0,4,0.24000000000000005,7.697121317282625,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,2,0,3,0.0,6.302618975744905,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
7,3,3,3,3,0.6600000000000001,7.588829878307813,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
17,4,3,3,3,0.14000000000000004,6.917705609835305,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,1,0,3,0.68,7.7306140660637395,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
7,3,2,0,5,0.5199999999999999,7.05617528410041,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
6,3,3,2,3,0.6600000000000001,7.403670290012373,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1,3,0,5,0.11999999999999993,7.52131798019924,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,1,1,3,3,0.7399999999999999,7.328437352895162,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
13,4,1,3,5,0.7600000000000001,6.983789965258135,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,1,2,2,4,0.4800000000000001,6.621405651764134,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
7,3,1,0,4,0.4800000000000001,6.86171134048073,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
6,3,3,0,3,0.8600000000000001,7.579167967396076,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,1,2,3,3,0.0,7.087573705557973,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,3,3,3,0.31999999999999995,7.496097345175956,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,2,2,2,3,0.2800000000000001,7.299797366758161,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,3,0,4,0.45999999999999996,6.385194398997726,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1,2,3,5,0.7,6.704414354964107,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
4,2,2,2,5,0.7,6.230481447578482,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11,4,1,0,4,0.5800000000000001,7.538494999413465,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
4,2,3,0,3,0.82,6.6293632534374485,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3,2,2,2,5,0.8,7.520234556474628,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,2,3,2,4,0.82,7.467942332285852,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
12,4,1,3,5,0.21999999999999992,7.498315870766981,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7,3,3,2,5,0.8800000000000001,7.805474625270857,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,1,1,0,4,0.9,7.5352967024440884,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,1,3,2,5,0.54,7.539027055823995,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
6,3,1,0,5,0.6199999999999999,7.313886831633462,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1,3,3,5,0.9600000000000002,6.810142450115136,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,2,3,3,0.5800000000000001,7.537430036586509,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,3,0,3,0.08000000000000007,7.7354333524996886,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
6,3,2,2,4,0.3,6.556778356158042,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
16,4,3,0,5,0.040000000000000036,6.42648845745769,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,1,1,3,3,0.5599999999999999,7.247792581767846,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2,2,3,3,3,0.7,7.459914766241105,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3,2,3,0,3,0.38000000000000006,7.23561914106675,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1,1,2,4,0.68,6.71901315438526,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,2,3,4,0.7,7.454719949364001,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11,4,1,2,5,0.34,7.663407664893479,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,1,3,5,0.08000000000000007,7.31455283232408,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2,2,3,3,5,0.6199999999999999,6.810142450115136,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1,1,2,3,3,0.78,7.135687347028144,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6,3,1,2,3,0.78,6.98933526597456,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2,2,2,0,5,0.21999999999999992,6.9957661563048505,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,1,0,4,0.019999999999999928,7.519149957669823,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,1,2,0,4,0.05999999999999996,7.496652438168283,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
4,2,1,3,5,0.5599999999999999,7.8156105320351905,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,3,3,3,0.21999999999999992,7.81035268372429,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2,2,3,0,4,0.6199999999999999,6.695798917058491,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
16,4,1,0,3,0.54,7.721791776817535,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2,2,2,3,3,0.6600000000000001,6.846943139585379,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
5,3,3,3,5,0.7,7.405495663199472,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
12,4,1,2,4,0.2,7.421775793644647,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
5,3,2,3,3,0.6600000000000001,7.156176637480615,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10,4,1,3,5,0.9199999999999999,7.728855823852543,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
5,3,2,0,3,0.78,7.163946684342547,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8,3,2,2,5,0.14000000000000004,6.988413181999592,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,1,2,2,5,0.34,6.368187186350492,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3,2,1,2,4,0.15999999999999998,6.410174881966167,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
14,4,1,0,3,0.5199999999999999,6.635946555686647,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,1,2,5,0.1,7.638679823876112,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2,2,2,3,5,0.72,6.405228458030842,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
12,4,2,0,5,0.4,7.403061091090091,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
5,3,1,2,4,0.9,6.561030665896573,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
3,2,3,2,5,0.3,7.402451520818244,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
12,4,2,3,3,0.78,7.426549072397305,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
7,3,2,3,3,0.15999999999999998,6.501289670540389,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,1,3,0,5,0.38000000000000006,6.992096427415888,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
11,4,1,2,4,0.9,7.30854279753919,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,2,2,4,0.34,7.81237820598861,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6,3,1,0,3,0.82,6.961296045910167,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2,2,3,3,4,0.019999999999999928,6.3835066348840055,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7,3,2,3,3,0.44000000000000006,6.259581464064923,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,2,0,3,0.08000000000000007,7.81923445385907,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7,3,2,3,5,0.2800000000000001,7.047517221357296,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5,3,2,2,4,0.36,7.583756300707112,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
5,3,2,0,5,0.3,7.461065514354283,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
7,3,2,2,5,0.9800000000000001,6.873163834212518,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,1,1,2,3,0.8,7.581719640125308,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3,2,1,3,5,0.78,7.690743163541872,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
8,3,3,3,5,0.41999999999999993,7.51479976048867,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,1,2,0,4,0.34,6.957497370876951,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,2,0,5,0.7600000000000001,7.323830566202317,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3,2,1,2,4,0.9600000000000002,6.97166860472579,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,2,0,5,0.7399999999999999,7.16703787691222,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2,2,3,3,5,0.72,6.3784261836515865,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,2,3,2,5,0.019999999999999928,7.249215057114389,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
10,4,3,0,3,0.2800000000000001,6.683360945766275,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,2,2,2,3,0.15999999999999998,7.640603826393634,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,3,3,3,0.36,7.272398392570047,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
7,3,3,3,3,0.21999999999999992,7.1891677384203225,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
13,4,1,3,5,0.08000000000000007,7.794823152179389,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
15,4,3,2,4,0.21999999999999992,7.693025748417888,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4,2,2,0,3,0.6399999999999999,6.774223886357614,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,3,3,3,0.8399999999999999,7.0192966537150445,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
16,4,3,3,5,0.7399999999999999,7.759614150696903,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3,2,3,0,4,0.14000000000000004,7.109062135687172,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,2,2,3,0.24000000000000005,6.914730892718563,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,1,3,3,3,0.25999999999999995,7.659171367666058,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2,2,2,0,3,0.7600000000000001,7.665753431861699,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6,3,2,3,4,0.9199999999999999,7.681560362559537,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,2,3,4,0.7,7.512071245835466,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10,4,3,3,3,0.1,6.792344427470809,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
10,4,3,3,3,0.9399999999999998,7.7406644019172415,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
9,3,3,2,3,0.2,7.427738840532894,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,2,2,4,0.15999999999999998,7.441906728051625,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14,4,3,0,4,0.21999999999999992,7.606387389772652,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5,3,1,3,5,0.7399999999999999,6.55250788703459,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
16,4,1,2,5,0.9399999999999998,7.726212650507529,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11,4,2,0,5,0.14000000000000004,7.090076835776092,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,1,3,2,3,0.7,7.71289096149013,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9,3,2,2,3,0.5599999999999999,7.392031567514591,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5,3,1,0,3,0.05999999999999996,7.306531398939505,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7,3,1,3,5,0.2800000000000001,7.259116128097101,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
4,2,1,3,3,0.6399999999999999,7.356279876550748,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
4,2,1,3,5,0.41999999999999993,7.251344983372214,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
13,4,3,0,5,0.4800000000000001,6.52795791762255,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
16,4,1,3,3,0.6,7.630461261783627,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6,3,2,2,4,0.9800000000000001,7.368970402194793,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1,2,3,4,0.21999999999999992,7.047517221357296,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
8,3,2,3,5,0.0,7.590852123688581,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3,2,1,3,4,0.8399999999999999,7.603897968521881,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
8,3,2,3,3,0.019999999999999928,6.481577129276431,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5,3,1,3,4,0.44000000000000006,6.674561391814426,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2,2,2,3,3,0.15999999999999998,6.837332814685591,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13,4,3,3,4,0.4,7.518607216815252,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,2,0,3,0.6,7.079184394609668,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,1,1,2,5,0.82,7.641084249174914,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,1,3,0,3,0.11999999999999993,7.746732907753622,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
19,4,3,3,4,0.5599999999999999,7.585788821732034,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,2,2,5,0.45999999999999996,6.8690144506657065,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,1,1,3,5,0.8399999999999999,7.210079628170788,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15,4,2,2,3,0.9800000000000001,7.456454555176209,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
19,4,3,3,5,0.0,6.2766434893416445,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,3,3,4,0.4,7.6004023345004,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,2,2,3,0.82,6.298949246855942,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,1,1,2,4,0.6399999999999999,6.326149473155099,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15,4,1,0,4,0.5,6.74993119378857,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
15,4,1,3,5,0.08000000000000007,7.090076835776092,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
16,4,1,3,3,0.3,7.394493107219038,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
10,4,3,0,5,0.9399999999999998,6.852242569051878,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
9,3,1,3,5,0.019999999999999928,7.271703706887368,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
7,3,2,0,3,0.38000000000000006,7.392647520721623,-0.25776039315982147,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,2,2,3,3,0.24000000000000005,6.230481447578482,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,3,3,3,0.7,7.628517626575055,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
13,4,3,0,4,0.2,7.373374309910049,0.09758788425856275,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,1,2,0,5,0.9,7.7706452341291765,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5,3,2,0,3,0.6,7.156176637480615,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,1,2,3,5,0.6199999999999999,7.577633832602728,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
18,4,2,0,3,0.82,7.4821189235521155,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5,3,1,3,5,0.9199999999999999,7.257002707092073,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,1,3,2,5,0.7600000000000001,6.495265555937008,0.022095180783310766,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1,2,2,5,0.68,7.210079628170788,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2,2,1,0,5,0.9600000000000002,6.940222469119639,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1,2,3,3,0.54,7.57198844937744,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
17,4,3,0,5,0.6600000000000001,7.665284718471351,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
5,3,1,3,3,0.54,7.202661196523238,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
15,4,3,2,5,0.8399999999999999,7.379008127628304,-0.2323053006368788,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6,3,3,0,4,0.5,6.675823221634848,0.47940925730906175,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
15,4,2,3,5,0.68,7.3098814858247865,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,3,3,5,0.14000000000000004,7.755767170102998,0.15462614713404543,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3,2,2,3,5,0.05999999999999996,7.003065458786462,0.07239356100496465,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2,2,1,3,5,0.31999999999999995,7.6511201757027,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
4,2,1,0,4,0.9600000000000002,6.359573868672378,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3,2,2,0,5,0.9,7.371489295214277,0.006890326463066045,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15,4,1,0,3,0.54,7.191429330036379,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,1,2,3,3,0.2,6.950814768442584,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
4,2,3,2,3,0.34,7.2813856635702825,0.03445163231533022,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
5,3,1,2,3,1.0,7.298445101508147,-0.23740033097638033,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,1,1,3,5,0.9,7.696667081526462,-0.21153402537485583,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
